,time,Output Power;voltage;Avg,Energy generated (kWh),energy_rolling_avg
0,00-00-00,450.01402504201695,7.3098166871416765,
1,00-01-00,452.9655774789913,7.357759937209929,
2,00-02-00,450.69488537815204,7.32087557330057,
3,00-03-00,448.7325791596631,7.289000795795802,
4,00-04-00,449.29905100840335,7.298202628992641,7.315131124488124
5,00-05-00,446.8559441176469,7.258517788697781,7.304871344799345
6,00-06-00,452.4976347899161,7.350158562653561,7.3033510698880715
7,00-07-00,450.4938318487394,7.317609441714448,7.302697843570845
8,00-08-00,450.56323638655414,7.318736961506957,7.308645076713077
9,00-09-00,448.75386890756306,7.2893464441714375,7.306873839748837
10,00-10-00,447.2540281512608,7.26498353944855,7.308166989898991
11,00-11-00,441.155277815126,7.165918948948944,7.271319067158068
12,00-12-00,445.7540875630242,7.240619911274911,7.25592116107016
13,00-13-00,443.35237201680627,7.201607484302488,7.232495265629266
14,00-14-00,439.17258865546194,7.133712519792514,7.201368480753482
15,00-15-00,439.4830699159663,7.138755902265899,7.176122953316951
16,00-16-00,437.07361201680703,7.099618124488118,7.162862788424786
17,00-17-00,439.0157363865546,7.131164518154502,7.140971709800704
18,00-18-00,440.7932773949587,7.160037937482935,7.132657800436793
19,00-19-00,441.0353551260497,7.163970787605788,7.138709453999448
20,00-20-00,438.0079481512605,7.114795247065237,7.133917322959316
21,00-21-00,435.8751626050418,7.080151262626266,7.130023950586946
22,00-22-00,438.4003554621846,7.121169616434625,7.12802497024297
23,00-23-00,437.4095623529411,7.105074897624896,7.117032362271362
24,00-24-00,436.8969834453788,7.096749662844654,7.103588137319136
25,00-25-00,437.39946773109233,7.1049115806715735,7.101611404040403
26,00-26-00,435.17157537815126,7.068722166257162,7.099325584766582
27,00-27-00,437.3624505882355,7.104309781599772,7.095953617799611
28,00-28-00,435.6533042857138,7.076547477477475,7.090248133770127
29,00-29-00,432.5281176470587,7.025783094458086,7.076054820092814
30,00-30-00,430.17645126050473,6.987583884793868,7.052589280917273
31,00-31-00,430.84515294117637,6.998446535626534,7.038534154791148
32,00-32-00,431.75309756302454,7.0131948225498135,7.020311162981156
33,00-33-00,413.48094907563046,6.7163904900354865,6.948279765492757
34,00-34-00,392.32664336134434,6.3727704013104,6.81767722686322
35,00-35-00,433.8856451260503,7.04783413868413,6.829727277641273
36,00-36-00,432.51392302521015,7.025553179088185,6.835148606333602
37,00-37-00,431.52126647058816,7.009428094458094,6.834395260715259
38,00-38-00,440.647289327731,7.1576675743925735,6.9226506775866765
39,00-39-00,432.2272233613446,7.0208954163254145,7.052275680589679
40,00-40-00,433.0915121008395,7.03493486895987,7.049695826644827
41,00-41-00,436.5415695798319,7.090976298116298,7.062780450450449
42,00-42-00,431.93340840336134,7.0161237755937655,7.0641195866775846
43,00-43-00,438.1368236134452,7.116888614523607,7.055963794703791
44,00-44-00,439.2619871428571,7.135165372645362,7.0788177859677806
45,00-45-00,439.08847521008363,7.13234622304122,7.09830005678405
46,00-46-00,436.1292301680672,7.084278188643174,7.096960434889427
47,00-47-00,435.78577100840295,7.078698841113849,7.109475447993442
48,00-48-00,439.31388739495793,7.136008536718537,7.113299432432429
49,00-49-00,438.24752369747864,7.11868701610701,7.110003761124759
50,00-50-00,437.3241700840332,7.103688240513245,7.1042721646191636
51,00-51-00,442.49741529411756,7.187719856674858,7.1249604982255
52,00-52-00,437.31116336134426,7.103477401037405,7.129916210210212
53,00-53-00,442.0246431092437,7.180040279825281,7.13872255883156
54,00-54-00,444.9008945378152,7.226760884520873,7.160337332514333
55,00-55-00,442.8557293277317,7.193541036036039,7.178307891618891
56,00-56-00,438.8796232773112,7.128954292929287,7.166554778869776
57,00-57-00,435.8172468907563,7.079210554190556,7.161701409500408
58,00-58-00,433.65598193277305,7.044104739284747,7.134514301392301
59,00-59-00,440.16505722689044,7.149834793884796,7.119129083265085
60,01-00-00,440.119395462185,7.149092747747739,7.110239425607425
61,01-01-00,437.6922475630256,7.109667282282284,7.106382023478025
62,01-02-00,438.7693404201681,7.1271630098280045,7.115972514605514
63,01-03-00,443.7035199159669,7.207311579306573,7.1486138826098795
64,01-04-00,442.01786025210043,7.1799308776958775,7.154633099372096
65,01-05-00,440.6684325210086,7.158010772590774,7.156416704340702
66,01-06-00,440.3156205042019,7.1522797897898,7.164939205842207
67,01-07-00,440.26131638655403,7.151398068523076,7.169786217581221
68,01-08-00,444.9692478151262,7.227871546546556,7.173898211029217
69,01-09-00,443.3271426890752,7.201197547092543,7.17815154490855
70,01-10-00,438.5861426890756,7.124187062517065,7.171386802893808
71,01-11-00,442.98390378151225,7.195622433797434,7.1800553316953355
72,01-12-00,429.8824621848736,6.982808978978984,7.146337513786517
73,01-13-00,433.56524689075604,7.0426306906906895,7.109289342615344
74,01-14-00,445.28893647058857,7.233064392574385,7.115662711711711
75,01-15-00,443.2800747899158,7.200433338793329,7.1309119669669645
76,01-16-00,439.15280235294074,7.133392118482117,7.118465903903901
77,01-17-00,435.88572605041963,7.080322899262894,7.137968687960684
78,01-18-00,439.0169551260507,7.1311852402402405,7.155679597870593
79,01-19-00,433.41890613445395,7.040253554463557,7.1171174302484275
80,01-20-00,432.8253207563026,7.030611276276274,7.083153017745016
81,01-21-00,441.9034794117646,7.1780733456183565,7.092089263172264
82,01-22-00,439.22289470588237,7.1345304449904425,7.102930772317774
83,01-23-00,436.798342352941,7.095147166257162,7.095723157521158
84,01-24-00,438.31126789916044,7.119722689052688,7.111616984438984
85,01-25-00,437.4299966386551,7.105408058968058,7.1265763409773415
86,01-26-00,444.09917756302525,7.213739348894348,7.133709541632539
87,01-27-00,444.14146621848727,7.214425874965875,7.149688627627626
88,01-28-00,443.7888803361343,7.208699395304386,7.172399073437072
89,01-29-00,446.25379781512555,7.248737739557736,7.198202083538081
90,01-30-00,440.724532689076,7.158923274638267,7.208905126672123
91,01-31-00,437.4331178151264,7.1054595126945115,7.187249159432154
92,01-32-00,446.9269143697478,7.259671688506685,7.196298322140317
93,01-33-00,416.2673719327731,6.761652695877697,7.106888982254979
94,01-34-00,385.5414744537815,6.262556614796612,6.909652757302754
95,01-35-00,440.1204263865544,7.149110926835912,6.907690287742284
96,01-36-00,440.92589470588223,7.162194320229323,6.919037249249246
97,01-37-00,443.97230336134453,7.211678514878521,6.909438614523613
98,01-38-00,446.595364957983,7.254286644826645,7.007965404313403
99,01-39-00,436.6320584873955,7.092447226317231,7.173943526617526
100,01-40-00,441.8891840336141,7.177842108927093,7.179689763035763
101,01-41-00,441.21741151260534,7.166930016380018,7.180636902265901
102,01-42-00,440.4653342857141,7.1547132978432915,7.169243858858856
103,01-43-00,439.32165436974793,7.13613710483211,7.145613950859949
104,01-44-00,438.906446722689,7.129392526617522,7.153003010920007
105,01-45-00,445.1379789915961,7.230615252525253,7.163557639639639
106,01-46-00,442.3279027731085,7.1849692942942935,7.167165495222494
107,01-47-00,443.58557016806776,7.2053985039585084,7.177302536445538
108,01-48-00,446.5859470588237,7.254134590499593,7.200902033579034
109,01-49-00,446.84476025210097,7.2583398184548145,7.226691491946492
110,01-50-00,441.9524139495802,7.178870885885888,7.216342618618619
111,01-51-00,442.16386016806706,7.1823053235053305,7.215809824460827
112,01-52-00,441.9802421008401,7.17932284193283,7.210594692055691
113,01-53-00,438.87867109243683,7.128942203112205,7.185556214578213
114,01-54-00,438.8592415126053,7.1286263308763225,7.159613517062515
115,01-55-00,439.4563340336133,7.138325312585312,7.1515044024023995
116,01-56-00,440.794593613445,7.160063815178811,7.147056100737096
117,01-57-00,442.0253544537814,7.180055625170625,7.147202657384655
118,01-58-00,443.99729100840307,7.212086344526347,7.163831485667484
119,01-59-00,438.64316999999966,7.125116717171714,7.163129562926562
120,02-00-00,434.1526936974786,7.052175711165709,7.145899642642641
121,02-01-00,437.8250047899155,7.111826736281723,7.136252226863223
122,02-02-00,433.4396869747904,7.040593806988803,7.108359863226861
123,02-03-00,438.2171457142854,7.118196243516249,7.08958184302484
124,02-04-00,440.0151771428575,7.147402646737638,7.094039028938025
125,02-05-00,441.89248655462154,7.177896093366095,7.119183105378101
126,02-06-00,435.52510647058733,7.0744680616980515,7.111711370461367
127,02-07-00,432.13134478991543,7.019341049686036,7.1074608190008135
128,02-08-00,436.2458393277304,7.086174736554741,7.101056517608512
129,02-09-00,434.05038042016815,7.050513469833471,7.081678682227678
130,02-10-00,433.4683773109241,7.041059206934205,7.054311304941301
131,02-11-00,430.47314924369743,6.9924063882063905,7.037898970242969
132,02-12-00,434.3302428571433,7.05505883701884,7.045042527709529
133,02-13-00,429.4286081512607,6.975439441714428,7.022895468741467
134,02-14-00,430.3011151260505,6.98961183046683,7.010715140868139
135,02-15-00,432.53516100840307,7.025900614250614,7.007683422331421
136,02-16-00,436.1795126890756,7.085097674037668,7.026221679497676
137,02-17-00,431.1160892436973,7.0028499003549,7.015779892164888
138,02-18-00,427.3995915966388,6.942481273546266,7.009188258531256
139,02-19-00,432.3133991596638,7.022299103194105,7.01572571307671
140,02-20-00,430.38104840336047,6.990910397215391,7.008727669669666
141,02-21-00,431.4151054621844,7.00770636500136,6.993249407862405
142,02-22-00,427.72875521008416,6.947828291018281,6.98224508599508
143,02-23-00,428.5108875630247,6.960596075621065,6.98586804641004
144,02-24-00,424.7564363025206,6.899609539994527,6.961330133770124
145,02-25-00,429.14950857142844,6.97096852989353,6.957341760305752
146,02-26-00,429.7907834453783,6.981384385749384,6.9520773644553575
147,02-27-00,432.63412260504197,7.027568947583938,6.968025495768488
148,02-28-00,428.7332955462186,6.9642048976248985,6.968747260169256
149,02-29-00,426.3888177310922,6.926122579852571,6.974049868140864
150,02-30-00,426.94871764705834,6.935217470652467,6.966899656292652
151,02-31-00,425.8992514718255,6.912356601146595,6.953094099372093
152,02-32-00,427.40249461732526,6.93675442260443,6.934931194376192
153,02-33-00,430.07204507989957,6.9800806046956,6.938106335790333
154,02-34-00,423.122714297729,6.867235866775856,6.926328993174989
155,02-35-00,425.24047182506246,6.9016063254163145,6.919606764127759
156,02-36-00,423.1626861227925,6.867884654654649,6.91071237482937
157,02-37-00,423.63659924306205,6.87557629675129,6.898476749658743
158,02-38-00,424.40155542472706,6.887991311766314,6.880058891072885
159,02-39-00,424.54496627417996,6.890318847938839,6.884675487305481
160,02-40-00,425.36511354079084,6.903629463554473,6.885080114933113
161,02-41-00,415.3472269133723,6.74104093775594,6.859711371553371
162,02-42-00,422.88114962152997,6.863315861315857,6.857259284466283
163,02-43-00,425.95843372582044,6.913259698334694,6.862312961779961
164,02-44-00,427.0315619007566,6.930675720720715,6.870384336336336
165,02-45-00,426.840551135408,6.927575936390931,6.875173630903627
166,02-46-00,426.9844674516404,6.929911703521696,6.912947784056779
167,02-47-00,423.2893708158115,6.8699409705159695,6.9142728058968
168,02-48-00,419.02340058873,6.800704747474739,6.89176181572481
169,02-49-00,421.5561812447434,6.841811898716898,6.873989051324047
170,02-50-00,423.16599857022743,6.867938315588315,6.862061527163523
171,02-51-00,422.36965206055476,6.855014179634183,6.847082022386021
172,02-52-00,419.3651764507983,6.806252549822543,6.834344338247336
173,02-53-00,424.6152527333894,6.891460073710065,6.8524954034944
174,02-54-00,430.04494407064755,6.979583409773396,6.8800497057057
175,02-55-00,427.8409730025228,6.943813278733275,6.895224698334692
176,02-56-00,426.36209831791416,6.919812386022388,6.908184339612333
177,02-57-00,422.4019451640031,6.8555391209391185,6.918041653835648
178,02-58-00,420.290586291001,6.821271732186727,6.904003985530982
179,02-59-00,418.7908835155587,6.7969319983619965,6.867473703248701
180,03-00-00,422.0658382674512,6.850083736008733,6.848727794703793
181,03-01-00,423.5956703111859,6.874913093093096,6.839747936117933
182,03-02-00,424.08032893187556,6.882779234234234,6.845195958776957
183,03-03-00,420.50246282590405,6.824710434070431,6.845883699153698
184,03-04-00,420.2501853658538,6.82061600464101,6.850620500409501
185,03-05-00,425.05692126050434,6.904430816270809,6.861489916461916
186,03-06-00,421.14105096719896,6.8350743912093845,6.853522176085174
187,03-07-00,419.37985248107634,6.8064905446355475,6.838264438165436
188,03-08-00,420.2547162321275,6.820689879879878,6.837460327327326
189,03-09-00,418.2686898233812,6.788456913731911,6.831028509145506
190,03-10-00,423.02740269133744,6.865689261534259,6.823280198198195
191,03-11-00,423.4815620689653,6.873060596505591,6.830877439257438
192,03-12-00,422.90779941127,6.863748288288287,6.842328987987986
193,03-13-00,419.9086869638356,6.815073824733819,6.841205776958773
194,03-14-00,425.06758099243075,6.898801909636919,6.863274776139775
195,03-15-00,422.84080395290175,6.8626616161616125,6.862669247065246
196,03-16-00,421.042661900757,6.833477500682489,6.854752627900626
197,03-17-00,428.70637661900696,6.957859246519244,6.873574819546816
198,03-18-00,423.8815654331379,6.879552358722347,6.886470526344522
199,03-19-00,422.3963923465095,6.855449045864037,6.877799953589945
200,03-20-00,419.29843120269146,6.805169235599231,6.866301477477469
201,03-21-00,418.02538183347355,6.784507886977872,6.856507554736547
202,03-22-00,414.73060302775383,6.73103392301392,6.811142490035482
203,03-23-00,419.0526601345672,6.801180840840832,6.7954681864591775
204,03-24-00,423.31492968881327,6.870355885885881,6.798449554463547
205,03-25-00,424.0741863751042,6.882678543543547,6.81395141605241
206,03-26-00,419.404189571068,6.806885120120109,6.818426862680857
207,03-27-00,419.11719428090834,6.8022272017471925,6.832665518427513
208,03-28-00,415.082393103448,6.736743304668296,6.819778011193006
209,03-29-00,418.63622153069764,6.794421950586943,6.804591224133217
210,03-30-00,418.9942597140453,6.800231646191641,6.788101844662836
211,03-31-00,416.766093944491,6.764068815178812,6.779538583674577
212,03-32-00,423.3201403700584,6.87044018564018,6.793181180453175
213,03-33-00,423.98003700588674,6.881150171990166,6.822062553917549
214,03-34-00,423.14457535744316,6.8675906688506645,6.836696297570294
215,03-35-00,420.9992971404537,6.832773090363083,6.84320458640458
216,03-36-00,418.5311361648447,6.79271446218946,6.848933715806711
217,03-37-00,418.0594631623214,6.785059684684684,6.831857615615611
218,03-38-00,421.56329554247316,6.8419256852306845,6.824012718263715
219,03-39-00,426.77279470143003,6.926475111930112,6.835789606879605
220,03-40-00,417.5840700588731,6.7773434875784835,6.8247036863226835
221,03-41-00,420.98812573591266,6.83259070980071,6.8326789358449345
222,03-42-00,420.9991217830107,6.832769586404575,6.8422209161889125
223,03-43-00,416.06591084945313,6.752704280644274,6.824376635271631
224,03-44-00,420.42012968881386,6.823372623532613,6.803756137592131
225,03-45-00,418.4080746005044,6.790717214032202,6.806430882882874
226,03-46-00,417.3307597981491,6.7732320038220015,6.794559141687133
227,03-47-00,420.2861617325484,6.821198194103195,6.792244863226857
228,03-48-00,416.2888022708155,6.75632151378651,6.792968309855304
229,03-49-00,418.2147793944497,6.787579354354356,6.785809656019653
230,03-50-00,413.58718772077407,6.71247367594867,6.770160948402946
231,03-51-00,412.75878923465154,6.699029557739552,6.755320459186455
232,03-52-00,414.3333027754417,6.724583629538634,6.735997546273543
233,03-53-00,418.30829243061385,6.789097590772593,6.742552761670761
234,03-54-00,415.0193190075695,6.735717701337707,6.732180431067431
235,03-55-00,416.30202708158043,6.756535758940759,6.740992847665849
236,03-56-00,416.8564503784691,6.765534488124489,6.754293833742837
237,03-57-00,414.7388789739282,6.73116588179088,6.755610284193286
238,03-58-00,412.2840047939448,6.691323820638826,6.736055530166533
239,03-59-00,412.89492043734185,6.70123872918373,6.7291597357357364
240,04-00-00,408.50223204373395,6.629946374556368,6.703841858858858
241,04-01-00,411.0845847771237,6.671857541632534,6.685106469560468
242,04-02-00,412.77728385197645,6.699329164619164,6.678739126126125
243,04-03-00,411.5853622371739,6.679983996723992,6.676471161343157
244,04-04-00,412.74791993271674,6.69885293202294,6.675994001910999
245,04-05-00,409.40410243902477,6.644583149058152,6.678921356811356
246,04-06-00,411.86725172413816,6.684558977613974,6.681461644007643
247,04-07-00,415.6179784693016,6.745432455637449,6.690682302211302
248,04-08-00,420.0471751051296,6.817317992082996,6.718149101283101
249,04-09-00,415.6220677880572,6.7454991646191615,6.7274783478023465
250,04-10-00,411.71563414634113,6.682098390663387,6.734981396123393
251,04-11-00,414.94649091673693,6.734534545454531,6.744976509691504
252,04-12-00,413.6035945332205,6.712739299754297,6.738437878514874
253,04-13-00,414.79931858704816,6.732146491946487,6.721403578487572
254,04-14-00,416.92919058031947,6.7667135694785685,6.725646459459453
255,04-15-00,420.2442402018495,6.8205165015014995,6.753330081627077
256,04-16-00,417.08738132884775,6.769280909090917,6.7602793543543545
257,04-17-00,410.3878213624894,6.660548022113024,6.749841098826098
258,04-18-00,411.12496038687954,6.672511446901445,6.737914089817091
259,04-19-00,409.167631455004,6.640744453999453,6.712720266721267
260,04-20-00,411.4509335576107,6.67780202156702,6.684177370734372
261,04-21-00,412.93639335576154,6.701910930930928,6.6707033751023745
262,04-22-00,413.1571010092513,6.7054923314223265,6.679692236964234
263,04-23-00,409.37712195121946,6.644144236964238,6.674018794976793
264,04-24-00,408.19088393608104,6.624891534261534,6.6708482110292096
265,04-25-00,408.4079003364168,6.628414168714164,6.660970640458638
266,04-26-00,410.6624947014299,6.665005204750203,6.653589495222493
267,04-27-00,409.466831202691,6.645600378105372,6.641611104559102
268,04-28-00,413.59687148864595,6.712630233415229,6.6553083038493
269,04-29-00,409.08077502102606,6.639335002729995,6.658196997542992
270,04-30-00,413.7484212783848,6.715090133770116,6.675532190554184
271,04-31-00,411.2665582001681,6.6748101187551105,6.677493173355165
272,04-32-00,410.074964255677,6.655470101010105,6.679467117936111
273,04-33-00,411.4382644238852,6.6775967676767545,6.672460424788416
274,04-34-00,407.33210513036187,6.610954931749925,6.666784410592402
275,04-35-00,405.4040249789741,6.5796621840021805,6.639698820638816
276,04-36-00,403.0989589571066,6.542251294021285,6.61318705569205
277,04-37-00,407.3633089991587,6.611461101556101,6.604385255801249
278,04-38-00,405.43430462573644,6.580153909363905,6.58489668413868
279,04-39-00,404.1049841883932,6.558579604149611,6.574421618618617
280,04-40-00,407.700722876367,6.616938303303298,6.58187684247884
281,04-41-00,409.6098661059713,6.647922470652472,6.603011077805078
282,04-42-00,408.217315811606,6.625322028392024,6.6057832631722615
283,04-43-00,408.24641152228764,6.625794368004363,6.614911354900355
284,04-44-00,403.65118948696374,6.5512146014196,6.613438354354351
285,04-45-00,402.8822211101762,6.53873454272453,6.597797602238598
286,04-46-00,401.8500747687122,6.521982435162439,6.572609595140591
287,04-47-00,397.82618730025285,6.456675888615887,6.538880367185364
288,04-48-00,400.1880235492008,6.495008150423145,6.5127231236691205
289,04-49-00,404.94968957106806,6.572288671853667,6.516937937755934
290,04-50-00,401.04657577796445,6.508942093912088,6.510979447993445
291,04-51-00,402.01339201009284,6.524633416598404,6.511509644280639
292,04-52-00,395.25064726661117,6.414875629265631,6.503149592410587
293,04-53-00,393.12808006728415,6.380426236691235,6.480233209664204
294,04-54-00,396.32998343145454,6.432392358722361,6.452253947037944
295,04-55-00,392.3519419680404,6.3678294703794736,6.424031422331422
296,04-56-00,393.4352065601342,6.3854105187005175,6.396186842751844
297,04-57-00,399.63658418839356,6.486057730002725,6.410423262899263
298,04-58-00,401.7052835996636,6.519632882882877,6.438264592137591
299,04-59-00,399.7661857022707,6.488161388206384,6.449418398034396
300,05-00-00,407.2283747687134,6.609271693966678,6.497706842751836
301,05-01-00,400.8066915054666,6.505048441168438,6.521634427245419
302,05-02-00,401.9836292682929,6.5241502020201905,6.529252921648913
303,05-03-00,402.2150265769545,6.5279057234507185,6.530907489762481
304,05-04-00,403.1082463414627,6.542402295932291,6.541755671307664
305,05-05-00,396.0560444070644,6.427945854490863,6.5054905034125
306,05-06-00,394.42271202691325,6.401437574392566,6.484768330057326
307,05-07-00,398.13301631623233,6.461655462735455,6.472269382200379
308,05-08-00,399.9259179142135,6.490754357084356,6.464839108927106
309,05-09-00,398.97070016820896,6.475251059241049,6.451408861588857
310,05-10-00,403.17265584524864,6.5434477968877856,6.474509250068242
311,05-11-00,400.895413288478,6.506488675948661,6.4955194703794605
312,05-12-00,402.14045794785505,6.526695824460815,6.508527542724534
313,05-13-00,400.73588216989066,6.503899530439527,6.5111565773955675
314,05-14-00,409.4832569386039,6.645868641823627,6.545280093912083
315,05-15-00,410.1987221194281,6.657480544635536,6.568086643461633
316,05-16-00,406.63552867956264,6.599650004095001,6.586718909090901
317,05-17-00,406.8890159798157,6.60376431340431,6.6021326068796
318,05-18-00,408.5278169049623,6.630361638001639,6.627425028392023
319,05-19-00,403.92884592094146,6.555720225225226,6.609395345072343
320,05-20-00,410.4222122792261,6.66110661752661,6.610120559650556
321,05-21-00,405.8720619007571,6.587258603603608,6.6076422795522785
322,05-22-00,406.1854985702268,6.592345640185637,6.605358544908543
323,05-23-00,405.27676989066424,6.5775966803166845,6.594805553371553
324,05-24-00,410.186103952902,6.6572744662844645,6.615116401583402
325,05-25-00,405.06171000841005,6.574105896805896,6.597716257439258
326,05-26-00,408.2550820857862,6.625933973518979,6.605451331422333
327,05-27-00,405.75064962153056,6.585287199017198,6.604039643188645
328,05-28-00,406.66117510513004,6.60006512421512,6.6085333319683315
329,05-29-00,409.67066021867095,6.648908129948122,6.606860064701064
330,05-30-00,407.81891841883976,6.618855384930388,6.615809962325962
331,05-31-00,405.45740529857,6.580527712257704,6.606728710073706
332,05-32-00,412.15694777123593,6.689260851760842,6.6275234406224355
333,05-33-00,409.13064339781357,6.64014375238875,6.635539166257161
334,05-34-00,411.0074256518078,6.670603265083261,6.639878193284188
335,05-35-00,404.6578666105975,6.567550820365822,6.629617280371276
336,05-36-00,407.71527796467694,6.617172392847392,6.636946216489212
337,05-37-00,404.9690162321279,6.572601515151521,6.613614349167349
338,05-38-00,405.9690116904962,6.5888304559104585,6.603351689871691
339,05-39-00,408.7864966358281,6.634558007098003,6.59614263827464
340,05-40-00,405.0473568544993,6.57387197515697,6.597406869232868
341,05-41-00,412.6512069806559,6.697281640731631,6.6134287188097165
342,05-42-00,412.9499290159801,6.702130345345341,6.639334484848481
343,05-43-00,409.1447476030279,6.640372638547645,6.649642921375917
344,05-44-00,412.27008427249774,6.691096363636361,6.660950592683589
345,05-45-00,408.35621698906687,6.62757484575483,6.6716911668031615
346,05-46-00,407.7906191757781,6.618395631995626,6.6559139650559604
347,05-47-00,408.3484665264931,6.627449564564558,6.6409778088998035
348,05-48-00,407.6316865433136,6.615816539721534,6.636066589134582
349,05-49-00,403.0900990748531,6.542106552006544,6.606268626808618
350,05-50-00,403.5505111017662,6.549579706524695,6.590669598962592
351,05-51-00,403.42624423885627,6.547562750477737,6.576503022659014
352,05-52-00,401.59217047939444,6.51779609746109,6.5545723292383204
353,05-53-00,402.11906072329725,6.526347776412773,6.536678576576568
354,05-54-00,404.80104020185104,6.569876040131025,6.542232474201464
355,05-55-00,406.9113518923469,6.604125899535892,6.553141712803703
356,05-56-00,407.907784608915,6.620297915642914,6.567688745836739
357,05-57-00,403.093092514718,6.542156227136221,6.572560771771765
358,05-58-00,403.9824640033643,6.556590657930663,6.578609348075344
359,05-59-00,409.00838057190896,6.638161511056504,6.5922664422604385
360,06-00-00,409.6744870479392,6.648972111657104,6.601235684684681
361,06-01-00,409.7539091673674,6.650260904995897,6.607228282555278
